org	name	tbl1	tbl2	tbl3	tbl4	tbl5	tbl6	value1	value2	value3	value4	value5	value6	desc1	desc2	desc3	desc4	type	text1	text2	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9	perm10	perm11	perm12	perm13	perm14	perm15	perm16	perm17	perm18	perm19	perm20	oleptr	desc5	desc6	desc7	desc8	tbl7	tbl8	tbl9	tbl10	tbl11	tbl12	tbl13	tbl14	tbl15	tbl16	value7	value8	value9	value10	value11	value12	value13	value14	value15
1SDBT2GENF	Swr Debt to Gen Fund	OTHR						20000101	99991231									N																																														
1SEWR2CAMP	Sewer Op to Camp Fin	OTHR						20000101	99991231									N																																														
1SEWR2CFLT	Cash xfer Swr-Fleet	OTHR						20140701	99991231									N																																														
1SEWR2DEVS	Sewer Op to Dev Sys	OTHR						20000101	99991231									N																																														
1SEWR2ENVR	Sewer Op to Environ	OTHR						20000101	99991231									N																																														
1SEWR2GENF	Sewer Op to Gen Fund	OTHR						20000101	99991231									N																																														
1SEWR2HLTH	Swr Sys Op to Hlth	OTHR						20000101	99991231									N																																														
1SEWR2LIDC	Sewer Op to LID Cons	OTHR						20000101	99991231									N																																														
1SEWR2PCON	Sewer Op to Prk Cons	OTHR						20000101	99991231									N																																														
1SEWR2PDBT	Sewer Op to Pens Dbt	OTHR						20000101	99991231									N																																														
1SEWR2PMEM	Sewer Op to Park Mem	OTHR						20000101	99991231									N																																														
1SEWR2PSGO	Sewer Op to PS GO	OTHR						20130701	99991231									N																																														
1SEWR2SCON	Sewer Op to Swr Cons	OTHR						20000101	99991231									N																																														
1SEWR2SDBT	Sewer Op to Swr Debt	OTHR						20000101	99991231									N																																														
1SEWR2SRAT	Sewer Op to Swr Rate	OTHR						20000101	99991231									N																																														
1SEWR2TECH	Sewer Op to Tech	OTHR						20000101	99991231									N																																														
1SEWR2TRAN	Sewer Op to Trans Op	OTHR						20000101	99991231									N																																														
1SEWR2WATR	Sewer Op to Water	OTHR						20000101	99991231									N																																														
1SFAC2CAMP	Spec Fac to Camp Fin	OTHR						20000101	99991231									N																																														
1SFAC2FACS	SPECTAT FACS TO FACS	OTHR						20000101	99991231									N																																														
1SFAC2GENF	Spec Fac to Gen Fund	OTHR						20000101	99991231									N																																														
1SFAC2TRAN	Spec Fac to Trans Op	OTHR						20000101	99991231									N																																														
1SOLR2GENF	Comm Solar to Gen Fd	OTHR						20140701	99991231									N																																														
1SPFI2EAST	SPEC FIN TO C EAST U	OTHR						20000101	99991231									N																																														
1SPFI2GBND	Spec Fin to Govt Bon	OTHR						20160101	99991231									N																																														
1SPFI2GODB	Spec Fin to GO DS	OTHR						20000101	99991231									N																																														
1SPFI2NMAC	SPEC FIN TO NMAC UR	OTHR						20000101	99991231									N																																														
1SPFI2RIVR	Spcl Fin to Rvr D UR	OTHR						20130901	99991231									N																																														
1SPFI2TECH	Spec Fin to Tech Svs	OTHR						20000101	99991231									N																																														
1SRAT2SEWR	Swr Rate to Sewer Op	OTHR						20000101	99991231									N																																														
1SRAT2SSDC	SRAT 2 Sewer Sys	OTHR						20160101	99991231									N																																														
1SWST2CAMP	Solid Wst to Camp Fi	OTHR						20000101	99991231									N																																														
1SWST2DEVS	Solid Wst to Dev Sys	OTHR						20000101	99991231									N																																														
1SWST2GBRD	SolWstMgt to GovBdRd	OTHR						20000101	99991231									N																																														
1SWST2GENF	Solid Wst to Gen Fun	OTHR						20000101	99991231									N																																														
1SWST2PDBT	Solid Wst to Pens Db	OTHR						20000101	99991231									N																																														
1SWST2SEWR	Solid Wst to SewerOp	OTHR						20000101	99991231									N																																														
1TECH2CABL	Tech Svs to Cable	OTHR						20000101	99991231									N																																														
1TECH2CAMP	Tech Svs to Camp Fin	OTHR						20000101	99991231									N																																														
1TECH2CFLT	Tech Svs to CityFlt	OTHR						20000101	99991231									N																																														
1TECH2CHIF	Tech Svs to CHIF	OTHR						20000101	99991231									N																																														
1TECH2DEVS	Tech Svs to Dev Svs	OTHR						20090423	99991231									N																																														
1TECH2EBSS	TECH to EBS Services	OTHR						20000101	99991231									N																																														
1TECH2ECOM	Tech Svs to  Em Comm	OTHR						20000101	99991231									N																																														
1TECH2ENVR	Tech Svcs to Env Rem	OTHR						20000101	99991231									N																																														
1TECH2FACS	Tech Svs to Fac Svs	OTHR						20000101	99991231									N																																														
1TECH2FGOB	Tech Svcs to BFRES	OTHR						20000101	99991231									N																																														
1TECH2FPDR	Tech Svs to FPDR	OTHR						20000101	99991231									N																																														
1TECH2GENF	Tech Svs to Gen Fund	OTHR						20000101	99991231									N																																														
1TECH2GOLF	Tech Svs to Golf	OTHR						20000101	99991231									N																																														
1TECH2HLTH	Tech Svs to Health	OTHR						20000101	99991231									N																																														
1TECH2HYDR	Tech Svs to HydroPwr	OTHR						20000101	99991231									N																																														
1TECH2INSC	Tech Svs to Ins Clm	OTHR						20090423	99991231									N																																														
1TECH2PCON	Tech Svcs to Pks Con	OTHR						20000101	99991231									N																																														
1TECH2PDBT	Tech Svs to Pens Dbt	OTHR						20000101	99991231									N																																														
1TECH2PDOP	Tech Svs to P&D	OTHR						20000101	99991231									N																																														
1TECH2PFAC	Tech Svs to Park Fac	OTHR						20000101	99991231									N																																														
1TECH2PIRF	Tech Svs to PIR	OTHR						20000101	99991231									N																																														
1TECH2PMEM	Tech Svcs to Park Me	OTHR						20000101	99991231									N																																														
