org	name	tbl1	value1	value2	value3	value4	value5	value6	type	perm1	perm2	perm3	perm4	perm5	perm6	perm7	perm8	perm9
1SPFI2NMAC	SPEC FIN TO NMAC UR	OTHR	20000101	99991231					N									
1SPFI2RIVR	Spcl Fin to Rvr D UR	OTHR	20130901	99991231					N									
1SPFI2TECH	Spec Fin to Tech Svs	OTHR	20000101	99991231					N									
1SRAT2SEWR	Swr Rate to Sewer Op	OTHR	20000101	99991231					N									
1SRAT2SSDC	SRAT 2 Sewer Sys	OTHR	20160101	99991231					N									
1SWST2CAMP	Solid Wst to Camp Fi	OTHR	20000101	99991231					N									
1SWST2DEVS	Solid Wst to Dev Sys	OTHR	20000101	99991231					N									
1SWST2GBRD	SolWstMgt to GovBdRd	OTHR	20000101	99991231					N									
1SWST2GENF	Solid Wst to Gen Fun	OTHR	20000101	99991231					N									
1SWST2PDBT	Solid Wst to Pens Db	OTHR	20000101	99991231					N									
1SWST2SEWR	Solid Wst to SewerOp	OTHR	20000101	99991231					N									
1TECH2CABL	Tech Svs to Cable	OTHR	20000101	99991231					N									
1TECH2CAMP	Tech Svs to Camp Fin	OTHR	20000101	99991231					N									
1TECH2CFLT	Tech Svs to CityFlt	OTHR	20000101	99991231					N									
1TECH2CHIF	Tech Svs to CHIF	OTHR	20000101	99991231					N									
1TECH2DEVS	Tech Svs to Dev Svs	OTHR	20090423	99991231					N									
1TECH2EBSS	TECH to EBS Services	OTHR	20000101	99991231					N									
1TECH2ECOM	Tech Svs to  Em Comm	OTHR	20000101	99991231					N									
1TECH2ENVR	Tech Svcs to Env Rem	OTHR	20000101	99991231					N									
1TECH2FACS	Tech Svs to Fac Svs	OTHR	20000101	99991231					N									
1TECH2FGOB	Tech Svcs to BFRES	OTHR	20000101	99991231					N									
1TECH2FPDR	Tech Svs to FPDR	OTHR	20000101	99991231					N									
1TECH2GENF	Tech Svs to Gen Fund	OTHR	20000101	99991231					N									
1TECH2GOLF	Tech Svs to Golf	OTHR	20000101	99991231					N									
1TECH2HLTH	Tech Svs to Health	OTHR	20000101	99991231					N									
1TECH2HYDR	Tech Svs to HydroPwr	OTHR	20000101	99991231					N									
1TECH2INSC	Tech Svs to Ins Clm	OTHR	20090423	99991231					N									
1TECH2PCON	Tech Svcs to Pks Con	OTHR	20000101	99991231					N									
1TECH2PDBT	Tech Svs to Pens Dbt	OTHR	20000101	99991231					N									
1TECH2PDOP	Tech Svs to P&D	OTHR	20000101	99991231					N									
1TECH2PFAC	Tech Svs to Park Fac	OTHR	20000101	99991231					N									
1TECH2PIRF	Tech Svs to PIR	OTHR	20000101	99991231					N									
1TECH2PMEM	Tech Svcs to Park Me	OTHR	20000101	99991231					N									
1TECH2PSGO	Tech Svs to PS GO Bo	OTHR	20000101	99991231					N									
1TECH2SCON	Tech Svcs to Swr Con	OTHR	20000101	99991231					N									
1TECH2SEWR	Tech Svs to Sewer Op	OTHR	20000101	99991231					N									
1TECH2SFAC	Tech Svcs to Spec Fa	OTHR	20000101	99991231					N									
1TECH2SWST	Tech Svcs to Sol Was	OTHR	20000101	99991231					N									
1TECH2TRAN	Tech Svcs to Trans	OTHR	20000101	99991231					N									
1TECH2WATR	Tech Svs to Water	OTHR	20000101	99991231					N									
1TECH2WCMP	Tech Svs to Wkr Cmp	OTHR	20090423	99991231					N									
1TIFR2GENF	TIF Reimb to Gen Fd	OTHR	20000101	99991231					N									
1TOUR2CAMP	Tourism to Camp Fin	OTHR	20000101	99991231					N									
1TOUR2GENF	Tourism to Gen Fund	OTHR	20000101	99991231					N									
1TRAN2CAMP	Trans Op to Camp Fin	OTHR	20000101	99991231					N									
1TRAN2CFLT	Cash xfer PBOT-Fleet	OTHR	20140701	99991231					N									
1TRAN2DEVS	Trans Op to Dev Sys	OTHR	20000101	99991231					N									
1TRAN2ENVR	Trans to Envir Remed	OTHR	20000101	99991231					N									
1TRAN2GAST	Trans Op to Gas Tax	OTHR	20000101	99991231					N									
1TRAN2GENF	Trans Op to Gen Fund	OTHR	20000101	99991231					N									
1TRAN2GRNT	Trans Op to Grants	OTHR	20000101	99991231					N									
1TRAN2HLTH	Trans Op to Health	OTHR	20000101	99991231					N									
1TRAN2PCON	1TRAN2PCON	OTHR	20000101	99991231					N									
1TRAN2PDBT	Trans Op to Pens Dbt	OTHR	20000101	99991231					N									
1TRAN2PMEM	Trans Op to Park Mem	OTHR	20000101	99991231					N									
1TRAN2SEWR	Trans Op to Sewer Op	OTHR	20000101	99991231					N									
1TRAN2TECH	Trans Op to Tech	OTHR	20160101	99991231					N									
1TRAN2TRAN	set up in error	OTHR	20000101	20100927					N									
1TRAN2TRES	TranOp to Tran Reser	OTHR	20000101	99991231					N									
1WATR2CAMP	Water to Camp Fin	OTHR	20000101	99991231					N									
1WATR2CFLT	Water to CityFleet	OTHR	20130501	99991231					N									
1WATR2ENVR	Water to Env Rem Fnd	OTHR	20000101	99991231					N									
1WATR2FACS	WATER TO FACILITIES	OTHR	20000101	99991231					N									
1WATR2GENF	Water to Gen Fund	OTHR	20000101	99991231					N									
1WATR2HLTH	Water to Hlth	OTHR	20000101	99991231					N									
1WATR2PCON	Water to Park Constr	OTHR	20000101	99991231					N									
1WATR2PDBT	Water to Pens Dbt	OTHR	20000101	99991231					N									
1WATR2PMEM	Water to Park Mem	OTHR	20000101	99991231					N									
1WATR2SEWR	Water to Sewer Op	OTHR	20000101	99991231					N									
1WATR2SWST	Water to Solid Wst	OTHR	20000101	99991231					N									
1WATR2TECH	Water to Tech Svs	OTHR	20000101	99991231					N									
1WATR2WBND	Water to Wtr Bond	OTHR	20000101	99991231					N									
1WATR2WCON	Water to Wtr Cons	OTHR	20000101	99991231					N									
1WCMP2CABL	Wrk Comp to Cable	OTHR	20000101	99991231					N									
1WCMP2CAMP	Wrk Comp to Camp Fin	OTHR	20000101	99991231					N									
1WCMP2CFLT	Wrk Comp to CityFlt	OTHR	20000101	99991231					N									
1WCMP2CHIF	Wrk Comp to CHIF	OTHR	20000101	99991231					N									
1WCMP2DEVS	Wrk Comp to Dev Svc	OTHR	20000101	99991231					N									
1WCMP2EBSS	Wrk Comp to EBS	OTHR	20000101	99991231					N									
1WCMP2ECOM	Wrk Comp to EmComm	OTHR	20000101	99991231					N									
1WCMP2FACS	Wrk Comp to Fac Svcs	OTHR	20000101	99991231					N									
1WCMP2FPDR	Wrk Comp to FPDR	OTHR	20000101	99991231					N									
1WCMP2GENF	Wrk Comp to Gen Fund	OTHR	20000101	99991231					N									
1WCMP2GOLF	Wrk Comp to Golf	OTHR	20000101	99991231					N									
1WCMP2HLTH	Wrk Comp to Health	OTHR	20000101	99991231					N									
1WCMP2HYDR	Wrk Comp to Hydro	OTHR	20000101	99991231					N									
1WCMP2INSC	Wrk Comp to Ins Clms	OTHR	20000101	99991231					N									
1WCMP2PDBT	Wrk Comp to Pens Dbt	OTHR	20000101	99991231					N									
1WCMP2PDOP	Wrk Comp to P&D	OTHR	20000101	99991231					N									
1WCMP2PIRF	Wrk Comp to PIR	OTHR	20000101	99991231					N									
1WCMP2SEWR	Wrk Comp to Sewer Op	OTHR	20000101	99991231					N									
1WCMP2SWST	Wrk Comp to SolidWst	OTHR	20000101	99991231					N									
1WCMP2TECH	Wrk Comp to Tech Svs	OTHR	20000101	99991231					N									
1WCMP2TRAN	Wrk Comp to Trans OP	OTHR	20000101	99991231					N									
1WCMP2WATR	Wrk Comp to Water	OTHR	20000101	99991231					N									
1WCON2WATR	Wtr Cons to Water	OTHR	20000101	99991231					N									
1WCON2WBND	Wtr Cons to Wtr Bond	OTHR	20000101	99991231					N									
1WGRW2WATR	Wtr Grow to Water	OTHR	20000101	99991231					N									
3MFCF2AT01	CityFleet-Attorney	IAIS	20000101	99991231					N									
3MFCF2AU01	CityFleet-Auditor	IAIS	20000101	99991231					N									
3MFCF2BO01	CityFleet-Bdgt Off	IAIS	20000101	99991231					N									
3MFCF2CB01	CityFleet-Cable	IAIS	20000101	99991231					N									
3MFCF2DR01	CityFleet-FPDR	IAIS	20000101	99991231					N									
3MFCF2DS01	CityFleet-BDS	IAIS	20000101	99991231					N									
3MFCF2EC01	CityFleet-BOEC	IAIS	20000101	99991231					N									
3MFCF2EM01	CityFleet-POEM	IAIS	20000101	99991231					N									
3MFCF2ES01	CityFleet-BES	IAIS	20000101	99991231					N									
3MFCF2FR01	CityFleet-Fire	IAIS	20000101	99991231					N									
3MFCF2GR01	CityFleet-Govt Rel	IAIS	20000101	99991231					N									
3MFCF2HC01	CityFleet-Housing	IAIS	20000101	99991231					N									
3MFCF2HN01	CityFleet-Human Rel	IAIS	20000101	99991231					N									
3MFCF2MF01	CityFleet-OMF	IAIS	20000101	99991231					N									
3MFCF2MY01	CityFleet-Mayor	IAIS	20000101	99991231					N									
3MFCF2NI01	CityFleet-ONI	IAIS	20000101	99991231					N									
3MFCF2OE01	CityFleet-Off Equity	IAIS	20000101	99991231					N									
3MFCF2PA01	CityFleet-PA Comm	IAIS	20000101	99991231					N									
3MFCF2PK01	CityFleet-Parks	IAIS	20000101	99991231					N									
3MFCF2PL01	CityFleet-Police	IAIS	20000101	99991231					N									
3MFCF2PN01	CityFleet-Planning	IAIS	20000101	99991231					N									
3MFCF2PS01	CityFleet-PS Comm	IAIS	20000101	99991231					N									
3MFCF2PU01	CityFleet-PU Comm	IAIS	20000101	99991231					N									
3MFCF2PW01	CityFleet-PW Comm	IAIS	20000101	99991231					N									
3MFCF2SD01	CityFleet-OSD	IAIS	20000101	99991231					N									
3MFCF2TR01	CityFleet-PBOT	IAIS	20000101	99991231					N									
3MFCF2WA01	CityFleet-Water	IAIS	20000101	99991231					N									
3MFEB2AT01	EBS -Attorney	IAIS	20090527	99991231					N									
3MFEB2AU01	EBS -Auditor	IAIS	20090527	99991231					N									
3MFEB2BO01	EBS-Bdgt Off	IAIS	20000101	99991231					N									
3MFEB2CB01	EBS -Cable	IAIS	20000101	99991231					N									
3MFEB2DR01	EBS -FPDR	IAIS	20000101	99991231					N									
3MFEB2DS01	EBS -BDS	IAIS	20000101	99991231					N									
3MFEB2EC01	EBS -BOEC	IAIS	20000101	99991231					N									
3MFEB2EM01	EBS -POEM	IAIS	20000101	99991231					N									
3MFEB2ES01	EBS -BES	IAIS	20000101	99991231					N									
3MFEB2FR01	EBS -Fire	IAIS	20000101	99991231					N									
3MFEB2GR01	EBS -Govt Rel	IAIS	20000101	99991231					N									
3MFEB2HC01	EBS -Housing	IAIS	20000101	99991231					N									
3MFEB2HN01	EBS -Human Rel	IAIS	20000101	99991231					N									
3MFEB2MF01	EBS-OMF	IAIS	20000101	99991231					N									
3MFEB2MY01	EBS -Mayor	IAIS	20000101	99991231					N									
3MFEB2NI01	EBS -ONI	IAIS	20000101	99991231					N									
3MFEB2OE01	EBS -Off of Equity	IAIS	20000101	99991231					N									
3MFEB2PA01	EBS -PA Comm	IAIS	20000101	99991231					N									
3MFEB2PK01	EBS -Parks	IAIS	20000101	99991231					N									
3MFEB2PL01	EBS -Police	IAIS	20000101	99991231					N									
3MFEB2PN01	EBS -Planning	IAIS	20000101	99991231					N									
3MFEB2PS01	EBS -PS Comm	IAIS	20000101	99991231					N									
3MFEB2PU01	EBS -PU Comm	IAIS	20000101	99991231					N									
3MFEB2PW01	EBS -PW Comm	IAIS	20000101	99991231					N									
3MFEB2TR01	EBS -PBOT	IAIS	20000101	99991231					N									
3MFEB2WA01	EBS -Water	IAIS	20000101	99991231					N									
3MFFA2AT01	Facilities-Attorney	IAIS	20000101	99991231					N									
3MFFA2AU01	Facilities-Auditor	IAIS	20000101	99991231					N									
3MFFA2BO01	Facilities-Bdgt Off	IAIS	20000101	99991231					N									
3MFFA2CB01	Facilities-Cable	IAIS	20000101	99991231					N									
3MFFA2DR01	Facilities-FPDR	IAIS	20000101	99991231					N									
3MFFA2DS01	Facilities-BDS	IAIS	20000101	99991231					N									
3MFFA2EC01	Facilities-BOEC	IAIS	20000101	99991231					N									
3MFFA2EM01	Facilities-POEM	IAIS	20000101	99991231					N									
3MFFA2ES01	Facilities-BES	IAIS	20000101	99991231					N									
3MFFA2FR01	Facilities-Fire	IAIS	20000101	99991231					N									
3MFFA2GR01	Facilities-Govt Rel	IAIS	20000101	99991231					N									
3MFFA2HC01	Facilities-Housing	IAIS	20000101	99991231					N									
3MFFA2HN01	Facilities-Human Rel	IAIS	20000101	99991231					N									
3MFFA2MF01	Facilities-OMF	IAIS	20000101	99991231					N									
3MFFA2MY01	Facilities-Mayor	IAIS	20000101	99991231					N									
3MFFA2NI01	Facilities-ONI	IAIS	20000101	99991231					N									
3MFFA2OE01	Facilities-of Equity	IAIS	20111101	99991231					N									
3MFFA2PA01	Facilities-PA Comm	IAIS	20000101	99991231					N									
3MFFA2PK01	Facilities-Parks	IAIS	20000101	99991231					N									
3MFFA2PL01	Facilities-Police	IAIS	20000101	99991231					N									
3MFFA2PN01	Facilities-Planning	IAIS	20000101	99991231					N									
3MFFA2PS01	Facilities-PS Comm	IAIS	20000101	99991231					N									
3MFFA2PU01	Facilities-PU Comm	IAIS	20000101	99991231					N									
3MFFA2PW01	Facilities-PW Comm	IAIS	20000101	99991231					N									
3MFFA2SD01	Facilities-OSD	IAIS	20000101	99991231					N									
3MFFA2TR01	Facilities-PDOT	IAIS	20000101	99991231					N									
3MFFA2WA01	Facilities-Water	IAIS	20000101	99991231					N									
3MFPD2AT01	P&D-Attorney	IAIS	20000101	99991231					N									
3MFPD2AU01	P&D-Auditor	IAIS	20000101	99991231					N									
3MFPD2BO01	P&D-Bdgt Off	IAIS	20000101	99991231					N									
3MFPD2CB01	P&D-Cable	IAIS	20000101	99991231					N									
3MFPD2DR01	P&D-FPDR	IAIS	20000101	99991231					N									
3MFPD2DS01	P&D-BDS	IAIS	20000101	99991231					N									
3MFPD2EC01	P&D-BOEC	IAIS	20000101	99991231					N									
3MFPD2EM01	P&D-POEM	IAIS	20000101	99991231					N									
3MFPD2ES01	P&D-BES	IAIS	20000101	99991231					N									
3MFPD2FR01	P&D-Fire	IAIS	20000101	99991231					N									
3MFPD2GR01	P&D-Govt Rel	IAIS	20000101	99991231					N									
3MFPD2HC01	P&D-BHCD	IAIS	20000101	99991231					N									
3MFPD2HN01	P&D-Human Rel	IAIS	20000101	99991231					N									
3MFPD2MF01	P&D-OMF	IAIS	20000101	99991231					N									
3MFPD2MY01	P&D-Mayor	IAIS	20000101	99991231					N									
3MFPD2NI01	P&D-ONI	IAIS	20000101	99991231					N									
3MFPD2OE01	P&D-Off Equity	IAIS	20111101	99991231					N									
3MFPD2PA01	P&D-PA Comm	IAIS	20000101	99991231					N									
3MFPD2PK01	P&D-Parks	IAIS	20000101	99991231					N									
3MFPD2PL01	P&D-Police	IAIS	20000101	99991231					N									
3MFPD2PN01	P&D-Planning	IAIS	20000101	99991231					N									
3MFPD2PS01	P&D-PS Comm	IAIS	20000101	99991231					N									
3MFPD2PU01	P&D-PU Comm	IAIS	20000101	99991231					N									
3MFPD2PW01	P&D-PW Comm	IAIS	20000101	99991231					N									
3MFPD2SD01	P&D-OSD	IAIS	20000101	99991231					N									
3MFPD2TR01	P&D-PDOT	IAIS	20000101	99991231					N									
3MFPD2WA01	P&D-Water	IAIS	20000101	99991231					N									
3MFRM2AT01	Risk Mgmt-Attorney	IAIS	20000101	99991231					N									
3MFRM2AU01	Risk Mgmt-Auditor	IAIS	20000101	99991231					N									
3MFRM2BO01	Risk Mgmt-Bdgt Off	IAIS	20000101	99991231					N									
3MFRM2CB01	Risk Mgmt-Cable	IAIS	20000101	99991231					N									
3MFRM2DR01	Risk Mgmt-FPDR	IAIS	20000101	99991231					N									
3MFRM2DS01	Risk Mgmt-BDS	IAIS	20000101	99991231					N									
3MFRM2EC01	Risk Mgmt-BOEC	IAIS	20000101	99991231					N									
3MFRM2EM01	Risk Mgmt-POEM	IAIS	20000101	99991231					N									
3MFRM2ES01	Risk Mgmt-BES	IAIS	20000101	99991231					N									
3MFRM2FR01	Risk Mgmt-Fire	IAIS	20000101	99991231					N									
3MFRM2GR01	Risk Mgmt-Govt Rel	IAIS	20000101	99991231					N									
3MFRM2HC01	Risk Mgmt-BHCD	IAIS	20000101	99991231					N									
3MFRM2HN01	Risk Mgmt-Human Rel	IAIS	20000101	99991231					N									
3MFRM2MF01	Risk Mgmt-OMF	IAIS	20000101	99991231					N									
3MFRM2MY01	Risk Mgmt-Mayor	IAIS	20000101	99991231					N									
3MFRM2NI01	Risk Mgmt-ONI	IAIS	20000101	99991231					N									
3MFRM2OE01	Risk-Off Equity	IAIS	20111101	99991231					N									
3MFRM2PA01	Risk Mgmt-PA Comm	IAIS	20000101	99991231					N									
3MFRM2PK01	Risk Mgmt-Parks	IAIS	20000101	99991231					N									
3MFRM2PL01	Risk Mgmt-Police	IAIS	20000101	99991231					N									
3MFRM2PN01	Risk Mgmt-Planning	IAIS	20000101	99991231					N									
3MFRM2PS01	Risk Mgmt-PS Comm	IAIS	20000101	99991231					N									
3MFRM2PU01	Risk Mgmt-PU Comm	IAIS	20000101	99991231					N									
3MFRM2PW01	Risk Mgmt-PW Comm	IAIS	20000101	99991231					N									
3MFRM2SD01	Risk Mgmt-OSD	IAIS	20000101	99991231					N									
3MFRM2TR01	Risk Mgmt-PDOT	IAIS	20000101	99991231					N									
3MFRM2WA01	Risk Mgmt-Water	IAIS	20000101	99991231					N									
3MFTS2AT01	Tech Svs-Attorney	IAIS	20000101	99991231					N									
3MFTS2AU01	Tech Svs-Auditor	IAIS	20000101	99991231					N									
3MFTS2BO01	Tech Svs-Bdg Office	IAIS	20000101	99991231					N									
3MFTS2CB01	Tech Svs-Cable	IAIS	20000101	99991231					N									
3MFTS2DR01	Tech Svs-FPDR	IAIS	20000101	99991231					N									
3MFTS2DS01	Tech Svs-BDS	IAIS	20000101	99991231					N									
3MFTS2EC01	Tech Svs-BOEC	IAIS	20000101	99991231					N									
3MFTS2EM01	Tech Svs-POEM	IAIS	20000101	99991231					N									
3MFTS2ES01	Tech Svs-BES	IAIS	20000101	99991231					N									
3MFTS2FR01	Tech Svs-Fire	IAIS	20000101	99991231					N									
3MFTS2GR01	Tech Svs-Govt Rel	IAIS	20000101	99991231					N									
3MFTS2HC01	Tech Svs-BHCD	IAIS	20000101	99991231					N									
3MFTS2HN01	Tech Svs-Human Rel	IAIS	20000101	99991231					N									
3MFTS2MF01	Tech Svs-OMF	IAIS	20000101	99991231					N									
3MFTS2MY01	Tech Svs-Mayor	IAIS	20000101	99991231					N									
3MFTS2NI01	Tech Svs-ONI	IAIS	20000101	99991231					N									
3MFTS2OE01	Tech Svcs-Off Equity	IAIS	20111101	99991231					N									
3MFTS2PA01	Tech Svs-PA Comm	IAIS	20000101	99991231					N									
3MFTS2PK01	Tech Svs-Parks	IAIS	20000101	99991231					N									
3MFTS2PL01	Tech Svs-Police	IAIS	20000101	99991231					N									
3MFTS2PN01	Tech Svs-Planning	IAIS	20000101	99991231					N									
3MFTS2PS01	Tech Svs-PS Comm	IAIS	20000101	99991231					N									
3MFTS2PU01	Tech Svs-PU Comm	IAIS	20000101	99991231					N									
3MFTS2PW01	Tech Svs-PW Comm	IAIS	20000101	99991231					N									
3MFTS2SD01	Tech Svs-OSD	IAIS	20000101	99991231					N									
3MFTS2TR01	Tech Svs-PDOT	IAIS	20000101	99991231					N									
3MFTS2WA01	Tech Svs-Water	IAIS	20000101	99991231					N									
7AT2CB0001	Attorney-Cable IA	IABB	20000101	99991231					N									
7AT2DR0001	Attorney-FPDR IA	IABB	20000101	99991231					N									
7AT2ES0001	Attorney-BES IA	IABB	20000101	99991231					N									
7AT2HC0001	Attorney-Housing IA	IABB	20000101	99991231					N									
7AT2MF0001	Attorney-OMF IA	IABB	20000101	99991231					N									
7AT2PK0001	Attorney-Parks IA	IABB	20000101	99991231					N									
7AT2PL0001	Attorney-Police IA	IABB	20000101	99991231					N									
7AT2TR0001	Attorney-PBOT IA	IABB	20000101	99991231					N									
7AT2WA0001	Attorney-Water IA	IABB	20000101	99991231					N									
7AU2AU0001	Auditor-Auditor IA	IABB	20000101	99991231					N									
7AU2DR0001	Auditor-FPDR IA	IABB	20000101	99991231					N									
7AU2DS0001	Auditor-BDS IA	IABB	20000101	99991231					N									
7AU2EM0001	Auditor-POEM IA	IABB	20000101	99991231					N									
7AU2ES0001	Auditor-BES IA	IABB	20000101	99991231					N									
7AU2FR0001	Auditor-Fire IA	IABB	20000101	99991231					N									
7AU2HC0001	Auditor-Housing IA	IABB	20000101	99991231					N									
7AU2MF0001	Auditor-OMF IA	IABB	20000101	99991231					N									
7AU2NI0001	Auditor-ONI IA	IABB	20000101	99991231					N									
7AU2PK0001	Auditor-Parks IA	IABB	20000101	99991231					N									
7AU2PL0001	Auditor-Police IA	IABB	20000101	99991231					N									
7AU2PN0001	Auditor-Planning IA	IABB	20000101	99991231					N									
7AU2SD0001	Auditor-OSD IA	IABB	20000101	99991231					N									
7AU2TR0001	Auditor-PBOT IA	IABB	20000101	99991231					N									
7AU2WA0001	Auditor-Water IA	IABB	20000101	99991231					N									
7BO2ES0001	CBO-BES IA	IABB	20140701	99991231					N									
7BO2WA0001	CBO-Water IA	IABB	20140701	99991231					N									
7CB2CB0001	Cable-Cable IA	IABB	20000101	99991231					N									
7CB2MF0001	Cable-OMF IA	IABB	20000101	99991231					N									
7DR2FR0001	FPDR-Fire IA	IABB	20000101	99991231					N									
7DR2PL0001	FPDR-Police IA	IABB	20000101	99991231					N									
7DS2EM0001	BDS Svcs to PBEM	IABB	20120701	99991231					N									
7DS2ES0001	BDS-BES IA	IABB	20000101	99991231					N									
7DS2FR0001	BDS-Fire IA	IABB	20000101	99991231					N									
7DS2HC0001	BDS-Housing IA	IABB	20000101	99991231					N									
7DS2MF0001	BDS-OMF IA	IABB	20000101	99991231					N									
7DS2MY0001	BDS-Mayors Office IA	IABB	20000101	99991231					N									
7DS2NI0001	BDS-ONI IA	IABB	20000101	99991231					N									
7DS2PK0001	BDS-Parks IA	IABB	20000101	99991231					N									
7DS2PL0001	BDS-Police IA	IABB	20000101	99991231					N									
7DS2PN0001	BDS-Planning IA	IABB	20000101	99991231					N									
7DS2SD0001	BDS-OSD IA	IABB	20000101	99991231					N									
7DS2TR0001	BDS-PBOT IA	IABB	20000101	99991231					N									
7DS2WA0001	BDS-Water IA	IABB	20000101	99991231					N									
7EC2MF0001	BOEC-OMF IA	IABB	20000101	99991231					N									
7EM2MF0001	POEM-OMF IA	IABB	20000101	99991231					N									
7EM2PL0001	POEM-Police IA	IABB	20000101	99991231					N									
7EM2PN0001	POEM-Planning IA	IABB	20000101	99991231					N									
7EM2WA0001	POEM-Water IA	IABB	20000101	99991231					N									
7ES2DS0001	BES-BDS IA	IABB	20000101	99991231					N									
7ES2ES0001	BES-BES IA	IABB	20000101	99991231					N									
7ES2FR0001	BES-Fire IA	IABB	20000101	99991231					N									
7ES2MF0001	BES-OMF IA	IABB	20000101	99991231					N									
7ES2PK0001	BES-Parks IA	IABB	20000101	99991231					N									
7ES2PN0001	BES-Planning IA	IABB	20000101	99991231					N									
7ES2SD0001	BES-OSD IA	IABB	20000101	99991231					N									
